Name,Store,Category,Price,Image URL,Product URL,Description
Ready Crisp Fully Cooked Natural Bacon Slices,Zehrs,Meat & Poultry,5.99,https://assets.shop.loblaws.ca/products/20164959/b3/en/front/20164959_front_a06_@2.png,https://www.zehrs.ca/ready-crisp-fully-cooked-natural-bacon-slices/p/20164959_EA,"Enjoy delicious, gourmet crispy bacon with Maple Leaf® Ready Crisp® Fully Cooked Natural Bacon Slices. These pre-cooked bacon strips are made with quality cuts of pork carefully cooked to a perfect crisp. Seasoned with sea salt, cane sugar, spices, and smoke, this flavourful crispy bacon is fully cooked and ready to eat. Maple Leaf® Ready Crisp® natural bacon slices are a tasty and convenient addition to breakfast dishes, sandwiches, and salads, or can be enjoyed anytime as a satisfying snack. Made for families, the Maple Leaf® brand offers premium meat using only natural ingredients with no artificial preservatives, flavours, colours, or sweeteners. Dedicated to providing wholesome, real food for Canadians for generations to come, Maple Leaf® is the first major food company in the world to become carbon neutral. Join them in their commitment to build a more sustainable planet. READY ANYTIME: Fully cooked bacon slices are a convenient and delicious addition to sandwiches, salads, soups, stews, and more PREMIUM CUTS: The Maple Leaf® brand uses only our quality cuts of pork to create these natural bacon strips CRISP TEXTURE: These all-natural crispy bacon slices are fully cooked for crisp texture and optimal flavour SEASONED JUST RIGHT: Gourmet crispy bacon is seasoned with just the right amount of sea salt, cane sugar, spices, and smoke MADE BY A CARBON NEUTRAL COMPANY: Maple Leaf® products are made by a company that has been carbon neutral since 2019. Learn more their commitment to carbon neutrality at mapleleaf.ca/carbonneutral Product Number: 20164959_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Smokehouse Bacon,Zehrs,Meat & Poultry,5,https://assets.shop.loblaws.ca/products/20138827/b3/en/front/20138827_front_a06_@2.png,https://www.zehrs.ca/smokehouse-bacon/p/20138827_EA,"Create mouthwatering bacon-wrapped appetizers, add a smoky and savoury touch to sandwiches and burgers, or elevate your breakfast platter with crispy strips of bacon. Fletchers Smokehouse Bacon is sure to satisfy bacon lovers and add a delicious smoky flavour to any dish. Product Number: 20138827_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Turkey, Bacon Style",Zehrs,Meat & Poultry,7.99,https://assets.shop.loblaws.ca/products/20016865/b3/en/front/20016865_front_a06_@2.png,https://www.zehrs.ca/turkey-bacon-style/p/20016865_EA,"Meat protein 14%Chopped, formed with turkey skin and starch50% less fat than regular pork side baconContains no porkSliced, smoked dark and white turkey. Chopped and formed with turkey skin and starch. Product Number: 20016865_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Maple Flavoured Naturally Smoked Bacon,Zehrs,Meat & Poultry,7.49,https://assets.shop.loblaws.ca/products/20117351/b3/en/front/20117351_front_a06_@2.png,https://www.zehrs.ca/maple-flavoured-naturally-smoked-bacon/p/20117351_EA,"Two classic breakfast flavours meld in this mouth-watering bacon loaded with smoky notes and a hint of rich maple sweetness. A nice switch from the usual breakfast bacon, it?s also delicious crumbled into a green salad with goat?s cheese and can be folded into chocolate chip cookie batter or butter tart filling for a savoury-sweet twist. Product Number: 20117351_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Free From Maple Flavoured Bacon,Zehrs,Meat & Poultry,7.99,https://assets.shop.loblaws.ca/products/21109347/b3/en/front/21109347_front_a06_@2.png,https://www.zehrs.ca/free-from-maple-flavoured-bacon/p/21109347_EA,Source of energy Product Number: 21109347_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Steak-Cut Smoked Bacon Stacon Uncooked,Zehrs,Meat & Poultry,9.99,https://assets.shop.loblaws.ca/products/21197439/b3/en/front/21197439_front_a06_@2.png,https://www.zehrs.ca/steak-cut-smoked-bacon-stacon-uncooked/p/21197439_EA,"This extra thick bacon is the mightiest PC bacon yet! Our steak-cut smoked bacon is sliced extra thick… so thick 5 slices account for every 500g package. Like all PC bacon, PC® Stacon™ steak-cut smoked bacon it is green weight which means ‘more bacon to love’ and less shrinkage. Made with pork raised by Canadian farmers, it delivers big on delicious smoky flavour and an extra meaty bite. Its versatility is limitless – enjoy with eggs for breakfast or biscuits and corn at dinner – just be sure to have a knife and fork handy. Product Number: 21197439_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Bacon-Rasher Turkey,Zehrs,Meat & Poultry,7.99,https://assets.shop.loblaws.ca/products/21183486/b3/en/front/21183486_front_a06_@2.png,https://www.zehrs.ca/bacon-rasher-turkey/p/21183486_EA,New!Easy resealable packageApplewood smoked18% meat protein85% less fat than regular pork side baconMade from 100% turkey meatA leaner alternative to pork bacon Product Number: 21183486_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
Free From Bacon Style Turkey,Zehrs,Meat & Poultry,9.29,https://assets.shop.loblaws.ca/products/21400474/b3/en/front/21400474_front_a06_@2.png,https://www.zehrs.ca/free-from-bacon-style-turkey/p/21400474_EA,"Top your sandwich with tomatoes, lettuce, and Free From Bacon Style Turkey. It's made from grain-fed turkey raised by Canadian farmers, without antibiotics. Enjoy its light, smoky flavour for breakfast or lunch. Product Number: 21400474_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Peameal Bacon Original,Zehrs,Meat & Poultry,8.49,https://assets.shop.loblaws.ca/products/20133609/b3/en/front/20133609_front_a06_@2.png,https://www.zehrs.ca/peameal-bacon-original/p/20133609_EA,"Back bacon is a traditional British style of round, lean bacon cut from the pork loin. Canadian bacon, or peameal bacon, is back bacon rolled in cornmeal. Product Number: 20133609_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Thick & Juicy™ Prime Rib Beef Burger,Zehrs,Meat & Poultry,16.99,https://assets.shop.loblaws.ca/products/20941230/b3/en/front/20941230_front_a06_@2.png,https://www.zehrs.ca/thick-juicy-prime-rib-beef-burger/p/20941230_EA,"We know. We had you at prime rib. We’ve combined two beefy favourites in one thick and juicy burger, complete with the umami-rich flavour of roast beef au jus. It’s a classic, it’s convenient, and it’s en route to becoming your very favourite burger go-to. With all this going for it, this is one burger that doesn’t need much in the way of condiments, but by all means, top away however you’d like. Not to draw comparisons, but these meaty burgers lend a whole new meaning to prime rib Sunday suppers. And also Saturday barbecues. And Tuesday dinners. Product Number: 20941230_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Thick & Juicy™ Sirloin Beef Burgers ,Zehrs,Meat & Poultry,16.99,https://assets.shop.loblaws.ca/products/20941443/b3/en/front/20941443_front_a06_@2.png,https://www.zehrs.ca/thick-juicy-sirloin-beef-burgers/p/20941443_EA,"Steak enthusiasts and burger aficionados, take note: we’ve combined two barbecue favourites, sirloin and beef burgers, in one meaty, beautifully seasoned burger. Because we know you’ve been looking for something a little different and a whole lot delicious. Sirgers. Burgloins. Whatever you call them, these thick and juicy sirloin burgers are a whole new level of steak-and-burger adoration. As for toppers, you could go the steakhouse menu route, adding steak sauce and fried mushrooms. Or keep it old school with traditional condiments. As for the name? We’ll leave it as is. Product Number: 20941443_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Thick & Juicy™ Beef Burgers  ,Zehrs,Meat & Poultry,16.99,https://assets.shop.loblaws.ca/products/20941343/b3/en/front/20941343_front_a06_@2.png,https://www.zehrs.ca/thick-juicy-beef-burgers/p/20941343_EA,"In praise of a beloved barbecue must-have. Our classic, all-beef burgers are ideally suited for garnishing just as you wish. Top, melt, brush and build your burger up – we’ve made sure all that meaty, perfectly seasoned flavour will still shine through. So beefy. So effortless. And they are easy to cook to thick and juicy perfection. Keep some in the freezer and you’ll have sizzling hot burgers in no time. We didn’t invent burgers. But we did make them the tastiest base for all the condiments you can handle. Pro tip: they’re also excellent enjoyed plain. Product Number: 20941343_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Free From Angus Beef Burger,Zehrs,Meat & Poultry,16.99,https://assets.shop.loblaws.ca/products/20862651/b3/en/front/20862651_front_a06_@2.png,https://www.zehrs.ca/free-from-angus-beef-burger/p/20862651_EA,"Succulent and meaty burgers made with Angus beef raised without the use of antibiotics or hormones. Our PC Free From line has grown to include delicious cuts of every kind, from fresh to frozen, whole roasts to deli slices. Product Number: 20862651_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Ground Lean Beef Patties,Zehrs,Meat & Poultry,6.93,https://assets.shop.loblaws.ca/products/20798283/b3/en/front/20798283_front_a06_@2.png,https://www.zehrs.ca/ground-lean-beef-patties/p/20798283_KG,"Ground meat is finely chopped, boneless, and skinless with varying amounts of fat indicated by the name regular (no more than 30% fat), medium (no more than 23% fat), lean (no more than 17% fat), or extra lean (no more than 10% fat). Use your favourite ground meat to make burgers and meatballs, or add to chili and pasta sauce. Product Number: 20798283_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Lean Ground Beef,Zehrs,Meat & Poultry,8.49,https://assets.shop.loblaws.ca/products/21595183/b3/en/front/21595183_front_a06_@2.png,https://www.zehrs.ca/lean-ground-beef/p/21595183_EA,Product Number: 21595183_EA DISCLAIMER
Thick & Juicy™ Chicken Burgers ,Zehrs,Meat & Poultry,16.99,https://assets.shop.loblaws.ca/products/20956689/b3/en/front/20956689_front_a06_@2.png,https://www.zehrs.ca/thick-juicy-chicken-burgers/p/20956689_EA,"Your burger game is strong, yet you’re fired up for an alternative to beef. Enter: chicken. Our chicken burgers are made with tender white breast meat and are unbelievably thick and juicy. For casual gatherings and laid-back meals, there’s nothing like them. And if you haven’t tasted already, we know you’re going to love them. A little untraditional, yet totally meant to be. Hot off the grill, top your chicken burger as you usually would or indulge your creativity with guacamole, chutney or teriyaki sauce. They’re easy, effortless and your new grill season essential. Product Number: 20956689_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
"Certified Angus Beef, Extra Lean Ground Sirloin",Zehrs,Meat & Poultry,10.49,https://assets.shop.loblaws.ca/products/21406595/b3/en/front/21406595_front_a06_@2.png,https://www.zehrs.ca/certified-angus-beef-extra-lean-ground-sirloin/p/21406595_EA,"The farmers and ranchers behind the Certified Angus Beef ® brand are dedicated to delivering for your family the very best Angus beef. Our beef program is so rigorist that only 3 in 10 Angus cattle receive the brand seal of approval for making it the very best Angus beef brand available. And with Ten quality standards- starting with abundant marbling, ensuring every bite is exceptionally flavorful, incredibly tender and naturally juicy. Product Number: 21406595_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Beef Striploin Steak,Zehrs,Meat & Poultry,20.18,https://assets.shop.loblaws.ca/products/20798456/b3/en/front/20798456_front_a06_@2.png,https://www.zehrs.ca/beef-striploin-steak/p/20798456_KG,Cut from Canada AA or high Striploin is a flavourful cut of beef that is typically cut into steaks or medallions and grilled. Strip loin is marbled with fine white streaks of fat that keep it succulent during cooking. Enjoy strip loin steak medium rare with Worcestershire sauce on the side. Product Number: 20798456_KG NUTRITION FACTS & INGREDIENTS DISCLAIMER
Sirloin Beef Burger,Zehrs,Meat & Poultry,16.99,https://assets.shop.loblaws.ca/products/20941202/b3/en/front/20941202_front_a06_@2.png,https://www.zehrs.ca/sirloin-beef-burger/p/20941202_EA,Delicious sirloin burgers made with our own selection of seasonings – all the great taste of President’s Choice Sirloin Beef Burgers with half the fat. These meaty butcher-style burgers deliver exceptional texture and flavour. Product Number: 20941202_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER
The Ultimate Canadiana Burger,Zehrs,Meat & Poultry,15,https://assets.shop.loblaws.ca/products/21011355/b3/en/front/21011355_front_a06_@2.png,https://www.zehrs.ca/the-ultimate-canadiana-burger/p/21011355_EA,"We certainly didn’t invent the cheeseburger, but we’ll take some credit for taking it to another level! Inspired by classic Canadian flavours, our PC® The Ultimate Canadiana Beef Burger is the iconic burger you love, stuffed with melty poutine-style cheddar cheese curds, back bacon and Montreal-style steak spice. Make it even more Canadian if you dare and top it with ketchup chips—just try not to drip anything on your best Canadian tuxedo. Product Number: 21011355_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
Free From Lean Ground Beef,Zehrs,Meat & Poultry,9.99,https://assets.shop.loblaws.ca/products/21218152/b3/en/front/21218152_front_a06_@2.png,https://www.zehrs.ca/free-from-lean-ground-beef/p/21218152_EA,"Free From Grass Fed Australian Angus Beef, Lean Ground Beef Product Number: 21218152_EA NUTRITION FACTS & INGREDIENTS DISCLAIMER"
